name,province,appleMapLink
PTTRMเชียงใหม่ แอร์พอร์ต 1,เชียงใหม่,"https://maps.apple.com/?q=PTTRM%E0%B9%80%E0%B8%8A%E0%B8%B5%E0%B8%A2%E0%B8%87%E0%B9%83%E0%B8%AB%E0%B8%A1%E0%B9%88%20%E0%B9%81%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B8%9E%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B8%95%201&ll=18.76342200,98.97260040"
บุญถาวรสาขาเชียงใหม่,เชียงใหม่,"https://maps.apple.com/?q=%E0%B8%9A%E0%B8%B8%E0%B8%8D%E0%B8%96%E0%B8%B2%E0%B8%A7%E0%B8%A3%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2%E0%B9%80%E0%B8%8A%E0%B8%B5%E0%B8%A2%E0%B8%87%E0%B9%83%E0%B8%AB%E0%B8%A1%E0%B9%88&ll=18.74477100,99.03547800"
อนุเสาวรีย์สามกษัตริย์,เชียงใหม่,"https://maps.apple.com/?q=%E0%B8%AD%E0%B8%99%E0%B8%B8%E0%B9%80%E0%B8%AA%E0%B8%B2%E0%B8%A7%E0%B8%A3%E0%B8%B5%E0%B8%A2%E0%B9%8C%E0%B8%AA%E0%B8%B2%E0%B8%A1%E0%B8%81%E0%B8%A9%E0%B8%B1%E0%B8%95%E0%B8%A3%E0%B8%B4%E0%B8%A2%E0%B9%8C&ll=18.78971750,98.98786210"
มีโชค พลาซ่า,เชียงใหม่,"https://maps.apple.com/?q=%E0%B8%A1%E0%B8%B5%E0%B9%82%E0%B8%8A%E0%B8%84%20%E0%B8%9E%E0%B8%A5%E0%B8%B2%E0%B8%8B%E0%B9%88%E0%B8%B2&ll=18.82417200,99.01180600"
สน.หจก.ภัทรนันท์ปิโตรเลียม,เชียงใหม่,"https://maps.apple.com/?q=%E0%B8%AA%E0%B8%99.%E0%B8%AB%E0%B8%88%E0%B8%81.%E0%B8%A0%E0%B8%B1%E0%B8%97%E0%B8%A3%E0%B8%99%E0%B8%B1%E0%B8%99%E0%B8%97%E0%B9%8C%E0%B8%9B%E0%B8%B4%E0%B9%82%E0%B8%95%E0%B8%A3%E0%B9%80%E0%B8%A5%E0%B8%B5%E0%B8%A2%E0%B8%A1&ll=18.74238800,98.93720300"
สน.บจ.เชียงใหม่ลักษณพงษ์,เชียงใหม่,"https://maps.apple.com/?q=%E0%B8%AA%E0%B8%99.%E0%B8%9A%E0%B8%88.%E0%B9%80%E0%B8%8A%E0%B8%B5%E0%B8%A2%E0%B8%87%E0%B9%83%E0%B8%AB%E0%B8%A1%E0%B9%88%E0%B8%A5%E0%B8%B1%E0%B8%81%E0%B8%A9%E0%B8%93%E0%B8%9E%E0%B8%87%E0%B8%A9%E0%B9%8C&ll=18.79970000,98.99754000"
สน.บจ.ล้านพันแก้ว ออยล์,เชียงใหม่,"https://maps.apple.com/?q=%E0%B8%AA%E0%B8%99.%E0%B8%9A%E0%B8%88.%E0%B8%A5%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%9E%E0%B8%B1%E0%B8%99%E0%B9%81%E0%B8%81%E0%B9%89%E0%B8%A7%20%E0%B8%AD%E0%B8%AD%E0%B8%A2%E0%B8%A5%E0%B9%8C&ll=18.72166800,99.03744000"
สน.บจ.ร่วมมิตร ปิโตรเลี่ยม,เชียงใหม่,"https://maps.apple.com/?q=%E0%B8%AA%E0%B8%99.%E0%B8%9A%E0%B8%88.%E0%B8%A3%E0%B9%88%E0%B8%A7%E0%B8%A1%E0%B8%A1%E0%B8%B4%E0%B8%95%E0%B8%A3%20%E0%B8%9B%E0%B8%B4%E0%B9%82%E0%B8%95%E0%B8%A3%E0%B9%80%E0%B8%A5%E0%B8%B5%E0%B9%88%E0%B8%A2%E0%B8%A1&ll=18.76442700,98.99155400"
สถานีบริการ หจก.พี ดี บริการ,เชียงใหม่,"https://maps.apple.com/?q=%E0%B8%AA%E0%B8%96%E0%B8%B2%E0%B8%99%E0%B8%B5%E0%B8%9A%E0%B8%A3%E0%B8%B4%E0%B8%81%E0%B8%B2%E0%B8%A3%20%E0%B8%AB%E0%B8%88%E0%B8%81.%E0%B8%9E%E0%B8%B5%20%E0%B8%94%E0%B8%B5%20%E0%B8%9A%E0%B8%A3%E0%B8%B4%E0%B8%81%E0%B8%B2%E0%B8%A3&ll=18.83731100,99.04231800"
โครงการเชียงใหม่ บิสสิเนสพาร์ค,เชียงใหม่,"https://maps.apple.com/?q=%E0%B9%82%E0%B8%84%E0%B8%A3%E0%B8%87%E0%B8%81%E0%B8%B2%E0%B8%A3%E0%B9%80%E0%B8%8A%E0%B8%B5%E0%B8%A2%E0%B8%87%E0%B9%83%E0%B8%AB%E0%B8%A1%E0%B9%88%20%E0%B8%9A%E0%B8%B4%E0%B8%AA%E0%B8%AA%E0%B8%B4%E0%B9%80%E0%B8%99%E0%B8%AA%E0%B8%9E%E0%B8%B2%E0%B8%A3%E0%B9%8C%E0%B8%84&ll=18.79890400,99.02364600"
สถานีบริการ บจ.สุขุมเซอร์วิส,เชียงใหม่,"https://maps.apple.com/?q=%E0%B8%AA%E0%B8%96%E0%B8%B2%E0%B8%99%E0%B8%B5%E0%B8%9A%E0%B8%A3%E0%B8%B4%E0%B8%81%E0%B8%B2%E0%B8%A3%20%E0%B8%9A%E0%B8%88.%E0%B8%AA%E0%B8%B8%E0%B8%82%E0%B8%B8%E0%B8%A1%E0%B9%80%E0%B8%8B%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B8%A7%E0%B8%B4%E0%B8%AA&ll=18.79577200,99.06707100"
ถนนคนเดินสันกำแพง,เชียงใหม่,"https://maps.apple.com/?q=%E0%B8%96%E0%B8%99%E0%B8%99%E0%B8%84%E0%B8%99%E0%B9%80%E0%B8%94%E0%B8%B4%E0%B8%99%E0%B8%AA%E0%B8%B1%E0%B8%99%E0%B8%81%E0%B8%B3%E0%B9%81%E0%B8%9E%E0%B8%87&ll=18.74371723,99.12108167"
สถานีบริการ บจ.นคราปิโตรเลี่ยม,เชียงใหม่,"https://maps.apple.com/?q=%E0%B8%AA%E0%B8%96%E0%B8%B2%E0%B8%99%E0%B8%B5%E0%B8%9A%E0%B8%A3%E0%B8%B4%E0%B8%81%E0%B8%B2%E0%B8%A3%20%E0%B8%9A%E0%B8%88.%E0%B8%99%E0%B8%84%E0%B8%A3%E0%B8%B2%E0%B8%9B%E0%B8%B4%E0%B9%82%E0%B8%95%E0%B8%A3%E0%B9%80%E0%B8%A5%E0%B8%B5%E0%B9%88%E0%B8%A2%E0%B8%A1&ll=18.74135100,98.96578000"
GREEN PARK Community Mall,เชียงใหม่,"https://maps.apple.com/?q=GREEN%20PARK%20Community%20Mall&ll=18.80675116,99.02150155"
ชุมชนตลาดป่าเหมือด,เชียงใหม่,"https://maps.apple.com/?q=%E0%B8%8A%E0%B8%B8%E0%B8%A1%E0%B8%8A%E0%B8%99%E0%B8%95%E0%B8%A5%E0%B8%B2%E0%B8%94%E0%B8%9B%E0%B9%88%E0%B8%B2%E0%B9%80%E0%B8%AB%E0%B8%A1%E0%B8%B7%E0%B8%AD%E0%B8%94&ll=18.87456600,99.05157600"
ตลาดแม่เหียะ,เชียงใหม่,"https://maps.apple.com/?q=%E0%B8%95%E0%B8%A5%E0%B8%B2%E0%B8%94%E0%B9%81%E0%B8%A1%E0%B9%88%E0%B9%80%E0%B8%AB%E0%B8%B5%E0%B8%A2%E0%B8%B0&ll=18.74746090,98.94169050"
สถานีบริการ บจ.นคราปิโตรสเตชั่น,เชียงใหม่,"https://maps.apple.com/?q=%E0%B8%AA%E0%B8%96%E0%B8%B2%E0%B8%99%E0%B8%B5%E0%B8%9A%E0%B8%A3%E0%B8%B4%E0%B8%81%E0%B8%B2%E0%B8%A3%20%E0%B8%9A%E0%B8%88.%E0%B8%99%E0%B8%84%E0%B8%A3%E0%B8%B2%E0%B8%9B%E0%B8%B4%E0%B9%82%E0%B8%95%E0%B8%A3%E0%B8%AA%E0%B9%80%E0%B8%95%E0%B8%8A%E0%B8%B1%E0%B9%88%E0%B8%99&ll=18.81455250,99.01152630"
ดอยสะเก็ด,เชียงใหม่,"https://maps.apple.com/?q=%E0%B8%94%E0%B8%AD%E0%B8%A2%E0%B8%AA%E0%B8%B0%E0%B9%80%E0%B8%81%E0%B9%87%E0%B8%94&ll=18.87224900,99.13408900"
ข้างไปรษณีย์จอมทอง,เชียงใหม่,"https://maps.apple.com/?q=%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%87%E0%B9%84%E0%B8%9B%E0%B8%A3%E0%B8%A9%E0%B8%93%E0%B8%B5%E0%B8%A2%E0%B9%8C%E0%B8%88%E0%B8%AD%E0%B8%A1%E0%B8%97%E0%B8%AD%E0%B8%87&ll=18.41594600,98.67595760"
สถานีบริการ บจ.สาม พ พัฒนา,เชียงใหม่,"https://maps.apple.com/?q=%E0%B8%AA%E0%B8%96%E0%B8%B2%E0%B8%99%E0%B8%B5%E0%B8%9A%E0%B8%A3%E0%B8%B4%E0%B8%81%E0%B8%B2%E0%B8%A3%20%E0%B8%9A%E0%B8%88.%E0%B8%AA%E0%B8%B2%E0%B8%A1%20%E0%B8%9E%20%E0%B8%9E%E0%B8%B1%E0%B8%92%E0%B8%99%E0%B8%B2&ll=19.55473240,98.64357110"
สน.สาขาเชียงใหม่-แม่โจ้ รหัสสถานี 09004,เชียงใหม่,"https://maps.apple.com/?q=%E0%B8%AA%E0%B8%99.%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2%E0%B9%80%E0%B8%8A%E0%B8%B5%E0%B8%A2%E0%B8%87%E0%B9%83%E0%B8%AB%E0%B8%A1%E0%B9%88-%E0%B9%81%E0%B8%A1%E0%B9%88%E0%B9%82%E0%B8%88%E0%B9%89%20%E0%B8%A3%E0%B8%AB%E0%B8%B1%E0%B8%AA%E0%B8%AA%E0%B8%96%E0%B8%B2%E0%B8%99%E0%B8%B5%2009004&ll=18.82871281,99.01196644"
สน.สาขาเชียงใหม่-สันกำแพง รหัสสถานี 09007,เชียงใหม่,"https://maps.apple.com/?q=%E0%B8%AA%E0%B8%99.%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2%E0%B9%80%E0%B8%8A%E0%B8%B5%E0%B8%A2%E0%B8%87%E0%B9%83%E0%B8%AB%E0%B8%A1%E0%B9%88-%E0%B8%AA%E0%B8%B1%E0%B8%99%E0%B8%81%E0%B8%B3%E0%B9%81%E0%B8%9E%E0%B8%87%20%E0%B8%A3%E0%B8%AB%E0%B8%B1%E0%B8%AA%E0%B8%AA%E0%B8%96%E0%B8%B2%E0%B8%99%E0%B8%B5%2009007&ll=18.76358300,98.97266700"
หจก.พนาพนธ์เชียงใหม่,เชียงใหม่,"https://maps.apple.com/?q=%E0%B8%AB%E0%B8%88%E0%B8%81.%E0%B8%9E%E0%B8%99%E0%B8%B2%E0%B8%9E%E0%B8%99%E0%B8%98%E0%B9%8C%E0%B9%80%E0%B8%8A%E0%B8%B5%E0%B8%A2%E0%B8%87%E0%B9%83%E0%B8%AB%E0%B8%A1%E0%B9%88&ll=18.69396980,98.92607540"
บจ.เชียงใหม่ลักษณพงษ์,เชียงใหม่,"https://maps.apple.com/?q=%E0%B8%9A%E0%B8%88.%E0%B9%80%E0%B8%8A%E0%B8%B5%E0%B8%A2%E0%B8%87%E0%B9%83%E0%B8%AB%E0%B8%A1%E0%B9%88%E0%B8%A5%E0%B8%B1%E0%B8%81%E0%B8%A9%E0%B8%93%E0%B8%9E%E0%B8%87%E0%B8%A9%E0%B9%8C&ll=18.78519020,98.95909280"
บจ.แฝดสาม ศรีจอมทอง,เชียงใหม่,"https://maps.apple.com/?q=%E0%B8%9A%E0%B8%88.%E0%B9%81%E0%B8%9D%E0%B8%94%E0%B8%AA%E0%B8%B2%E0%B8%A1%20%E0%B8%A8%E0%B8%A3%E0%B8%B5%E0%B8%88%E0%B8%AD%E0%B8%A1%E0%B8%97%E0%B8%AD%E0%B8%87&ll=18.43604900,98.68776900"
บจ.สุขุมเซอร์วิส เชียงดาว,เชียงใหม่,"https://maps.apple.com/?q=%E0%B8%9A%E0%B8%88.%E0%B8%AA%E0%B8%B8%E0%B8%82%E0%B8%B8%E0%B8%A1%E0%B9%80%E0%B8%8B%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B8%A7%E0%B8%B4%E0%B8%AA%20%E0%B9%80%E0%B8%8A%E0%B8%B5%E0%B8%A2%E0%B8%87%E0%B8%94%E0%B8%B2%E0%B8%A7&ll=19.35327650,98.96392680"
สน.PTTRMสาขาเชียงใหม่ ธรรมศาสตร์,เชียงใหม่,"https://maps.apple.com/?q=%E0%B8%AA%E0%B8%99.PTTRM%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2%E0%B9%80%E0%B8%8A%E0%B8%B5%E0%B8%A2%E0%B8%87%E0%B9%83%E0%B8%AB%E0%B8%A1%E0%B9%88%20%E0%B8%98%E0%B8%A3%E0%B8%A3%E0%B8%A1%E0%B8%A8%E0%B8%B2%E0%B8%AA%E0%B8%95%E0%B8%A3%E0%B9%8C&ll=18.79620899,98.98303449"
สน.PTTRMสาขาเชียงใหม่ แม่ริม 2,เชียงใหม่,"https://maps.apple.com/?q=%E0%B8%AA%E0%B8%99.PTTRM%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2%E0%B9%80%E0%B8%8A%E0%B8%B5%E0%B8%A2%E0%B8%87%E0%B9%83%E0%B8%AB%E0%B8%A1%E0%B9%88%20%E0%B9%81%E0%B8%A1%E0%B9%88%E0%B8%A3%E0%B8%B4%E0%B8%A1%202&ll=18.83413989,98.97562891"
สน.สาขาเชียงใหม่-แอร์พอร์ต 2,เชียงใหม่,"https://maps.apple.com/?q=%E0%B8%AA%E0%B8%99.%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2%E0%B9%80%E0%B8%8A%E0%B8%B5%E0%B8%A2%E0%B8%87%E0%B9%83%E0%B8%AB%E0%B8%A1%E0%B9%88-%E0%B9%81%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B8%9E%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B8%95%202&ll=18.73054160,98.95154740"
สน. สาขาเชียงใหม่-ไฮเวย์ 1,เชียงใหม่,"https://maps.apple.com/?q=%E0%B8%AA%E0%B8%99.%20%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2%E0%B9%80%E0%B8%8A%E0%B8%B5%E0%B8%A2%E0%B8%87%E0%B9%83%E0%B8%AB%E0%B8%A1%E0%B9%88-%E0%B9%84%E0%B8%AE%E0%B9%80%E0%B8%A7%E0%B8%A2%E0%B9%8C%201&ll=18.77905000,99.02810000"
สน. สาขาเชียงใหม่ - แม่ริม 1,เชียงใหม่,"https://maps.apple.com/?q=%E0%B8%AA%E0%B8%99.%20%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2%E0%B9%80%E0%B8%8A%E0%B8%B5%E0%B8%A2%E0%B8%87%E0%B9%83%E0%B8%AB%E0%B8%A1%E0%B9%88%20-%20%E0%B9%81%E0%B8%A1%E0%B9%88%E0%B8%A3%E0%B8%B4%E0%B8%A1%201&ll=18.84854327,98.97089481"
สน. สาขาเชียงใหม่ - แอร์พอร์ต 1,เชียงใหม่,"https://maps.apple.com/?q=%E0%B8%AA%E0%B8%99.%20%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2%E0%B9%80%E0%B8%8A%E0%B8%B5%E0%B8%A2%E0%B8%87%E0%B9%83%E0%B8%AB%E0%B8%A1%E0%B9%88%20-%20%E0%B9%81%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B8%9E%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B8%95%201&ll=18.76342200,98.97260040"
โครงการพรอมเมนาดา รีสอร์ท มอลล์ เชียงใหม่,เชียงใหม่,"https://maps.apple.com/?q=%E0%B9%82%E0%B8%84%E0%B8%A3%E0%B8%87%E0%B8%81%E0%B8%B2%E0%B8%A3%E0%B8%9E%E0%B8%A3%E0%B8%AD%E0%B8%A1%E0%B9%80%E0%B8%A1%E0%B8%99%E0%B8%B2%E0%B8%94%E0%B8%B2%20%E0%B8%A3%E0%B8%B5%E0%B8%AA%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B8%97%20%E0%B8%A1%E0%B8%AD%E0%B8%A5%E0%B8%A5%E0%B9%8C%20%E0%B9%80%E0%B8%8A%E0%B8%B5%E0%B8%A2%E0%B8%87%E0%B9%83%E0%B8%AB%E0%B8%A1%E0%B9%88&ll=18.76632950,99.03726350"
โฮมเวิร์ค สาขาเชียงใหม่,เชียงใหม่,"https://maps.apple.com/?q=%E0%B9%82%E0%B8%AE%E0%B8%A1%E0%B9%80%E0%B8%A7%E0%B8%B4%E0%B8%A3%E0%B9%8C%E0%B8%84%20%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2%E0%B9%80%E0%B8%8A%E0%B8%B5%E0%B8%A2%E0%B8%87%E0%B9%83%E0%B8%AB%E0%B8%A1%E0%B9%88&ll=18.76811837,98.97371650"
IKEA เชียงใหม่ หางดง,เชียงใหม่,"https://maps.apple.com/?q=IKEA%20%E0%B9%80%E0%B8%8A%E0%B8%B5%E0%B8%A2%E0%B8%87%E0%B9%83%E0%B8%AB%E0%B8%A1%E0%B9%88%20%E0%B8%AB%E0%B8%B2%E0%B8%87%E0%B8%94%E0%B8%87&ll=18.74097245,98.95893779"
สันป่าตอง,เชียงใหม่,"https://maps.apple.com/?q=%E0%B8%AA%E0%B8%B1%E0%B8%99%E0%B8%9B%E0%B9%88%E0%B8%B2%E0%B8%95%E0%B8%AD%E0%B8%87&ll=18.62809180,98.89649840"
สถานีบริการ บจ.ล่ำซำดี,เชียงใหม่,"https://maps.apple.com/?q=%E0%B8%AA%E0%B8%96%E0%B8%B2%E0%B8%99%E0%B8%B5%E0%B8%9A%E0%B8%A3%E0%B8%B4%E0%B8%81%E0%B8%B2%E0%B8%A3%20%E0%B8%9A%E0%B8%88.%E0%B8%A5%E0%B9%88%E0%B8%B3%E0%B8%8B%E0%B8%B3%E0%B8%94%E0%B8%B5&ll=18.21676100,98.61565800"
ศูนย์การค้า The Lifestyle Hub เชียงใหม่,เชียงใหม่,"https://maps.apple.com/?q=%E0%B8%A8%E0%B8%B9%E0%B8%99%E0%B8%A2%E0%B9%8C%E0%B8%81%E0%B8%B2%E0%B8%A3%E0%B8%84%E0%B9%89%E0%B8%B2%20The%20Lifestyle%20Hub%20%E0%B9%80%E0%B8%8A%E0%B8%B5%E0%B8%A2%E0%B8%87%E0%B9%83%E0%B8%AB%E0%B8%A1%E0%B9%88&ll=18.78195970,98.99982001"
PTTRM เชียงใหม่-สารภี,เชียงใหม่,"https://maps.apple.com/?q=PTTRM%20%E0%B9%80%E0%B8%8A%E0%B8%B5%E0%B8%A2%E0%B8%87%E0%B9%83%E0%B8%AB%E0%B8%A1%E0%B9%88-%E0%B8%AA%E0%B8%B2%E0%B8%A3%E0%B8%A0%E0%B8%B5&ll=18.72383300,99.01163900"
META MALL สันทราย เชียงใหม่,เชียงใหม่,"https://maps.apple.com/?q=META%20MALL%20%E0%B8%AA%E0%B8%B1%E0%B8%99%E0%B8%97%E0%B8%A3%E0%B8%B2%E0%B8%A2%20%E0%B9%80%E0%B8%8A%E0%B8%B5%E0%B8%A2%E0%B8%87%E0%B9%83%E0%B8%AB%E0%B8%A1%E0%B9%88&ll=18.82218740,99.04251960"
Cafe Amazon สาขา สน.ปตท.สันกำแพง,เชียงใหม่,"https://maps.apple.com/?q=Cafe%20Amazon%20%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2%20%E0%B8%AA%E0%B8%99.%E0%B8%9B%E0%B8%95%E0%B8%97.%E0%B8%AA%E0%B8%B1%E0%B8%99%E0%B8%81%E0%B8%B3%E0%B9%81%E0%B8%9E%E0%B8%87&ll=18.75062600,99.06345400"
Cafe Amazon สาขา โรงพยาบาลมหาราชนครเชียงใหม่,เชียงใหม่,"https://maps.apple.com/?q=Cafe%20Amazon%20%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2%20%E0%B9%82%E0%B8%A3%E0%B8%87%E0%B8%9E%E0%B8%A2%E0%B8%B2%E0%B8%9A%E0%B8%B2%E0%B8%A5%E0%B8%A1%E0%B8%AB%E0%B8%B2%E0%B8%A3%E0%B8%B2%E0%B8%8A%E0%B8%99%E0%B8%84%E0%B8%A3%E0%B9%80%E0%B8%8A%E0%B8%B5%E0%B8%A2%E0%B8%87%E0%B9%83%E0%B8%AB%E0%B8%A1%E0%B9%88&ll=18.79005230,98.97510020"
Cafe Amazon สาขา สน.สหกรณ์การเกษตรฝาง,เชียงใหม่,"https://maps.apple.com/?q=Cafe%20Amazon%20%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2%20%E0%B8%AA%E0%B8%99.%E0%B8%AA%E0%B8%AB%E0%B8%81%E0%B8%A3%E0%B8%93%E0%B9%8C%E0%B8%81%E0%B8%B2%E0%B8%A3%E0%B9%80%E0%B8%81%E0%B8%A9%E0%B8%95%E0%B8%A3%E0%B8%9D%E0%B8%B2%E0%B8%87&ll=19.93730218,99.23021015"
Cafe Amazon สาขา Tops 89 พลาซ่า (สารภี เชียงใหม่),เชียงใหม่,"https://maps.apple.com/?q=Cafe%20Amazon%20%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2%20Tops%2089%20%E0%B8%9E%E0%B8%A5%E0%B8%B2%E0%B8%8B%E0%B9%88%E0%B8%B2%20%28%E0%B8%AA%E0%B8%B2%E0%B8%A3%E0%B8%A0%E0%B8%B5%20%E0%B9%80%E0%B8%8A%E0%B8%B5%E0%B8%A2%E0%B8%87%E0%B9%83%E0%B8%AB%E0%B8%A1%E0%B9%88%29&ll=18.75250600,99.00884400"
Cafe Amazon สาขา Go Wholesale เชียงใหม่,เชียงใหม่,"https://maps.apple.com/?q=Cafe%20Amazon%20%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2%20Go%20Wholesale%20%E0%B9%80%E0%B8%8A%E0%B8%B5%E0%B8%A2%E0%B8%87%E0%B9%83%E0%B8%AB%E0%B8%A1%E0%B9%88&ll=18.76701000,98.97351000"
Cafe Amazon สาขา สน.เพื่อสวัสดิการมหาวิทยาลัยเชียงใหม่,เชียงใหม่,"https://maps.apple.com/?q=Cafe%20Amazon%20%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2%20%E0%B8%AA%E0%B8%99.%E0%B9%80%E0%B8%9E%E0%B8%B7%E0%B9%88%E0%B8%AD%E0%B8%AA%E0%B8%A7%E0%B8%B1%E0%B8%AA%E0%B8%94%E0%B8%B4%E0%B8%81%E0%B8%B2%E0%B8%A3%E0%B8%A1%E0%B8%AB%E0%B8%B2%E0%B8%A7%E0%B8%B4%E0%B8%97%E0%B8%A2%E0%B8%B2%E0%B8%A5%E0%B8%B1%E0%B8%A2%E0%B9%80%E0%B8%8A%E0%B8%B5%E0%B8%A2%E0%B8%87%E0%B9%83%E0%B8%AB%E0%B8%A1%E0%B9%88&ll=18.79676670,98.96093580"
Cafe Amazon สาขา ม.ราชภัฎเชียงใหม่ (ศูนย์แม่ริม),เชียงใหม่,"https://maps.apple.com/?q=Cafe%20Amazon%20%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2%20%E0%B8%A1.%E0%B8%A3%E0%B8%B2%E0%B8%8A%E0%B8%A0%E0%B8%B1%E0%B8%8E%E0%B9%80%E0%B8%8A%E0%B8%B5%E0%B8%A2%E0%B8%87%E0%B9%83%E0%B8%AB%E0%B8%A1%E0%B9%88%20%28%E0%B8%A8%E0%B8%B9%E0%B8%99%E0%B8%A2%E0%B9%8C%E0%B9%81%E0%B8%A1%E0%B9%88%E0%B8%A3%E0%B8%B4%E0%B8%A1%29&ll=19.02190466,98.92277280"
โรงพยาบาลนครพิงค์,เชียงใหม่,"https://maps.apple.com/?q=%E0%B9%82%E0%B8%A3%E0%B8%87%E0%B8%9E%E0%B8%A2%E0%B8%B2%E0%B8%9A%E0%B8%B2%E0%B8%A5%E0%B8%99%E0%B8%84%E0%B8%A3%E0%B8%9E%E0%B8%B4%E0%B8%87%E0%B8%84%E0%B9%8C&ll=18.85191200,98.96851000"
Cafe Amazon สาขา สน.สวัสดิการมหาวิทยาลัยแม่โจ้,เชียงใหม่,"https://maps.apple.com/?q=Cafe%20Amazon%20%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2%20%E0%B8%AA%E0%B8%99.%E0%B8%AA%E0%B8%A7%E0%B8%B1%E0%B8%AA%E0%B8%94%E0%B8%B4%E0%B8%81%E0%B8%B2%E0%B8%A3%E0%B8%A1%E0%B8%AB%E0%B8%B2%E0%B8%A7%E0%B8%B4%E0%B8%97%E0%B8%A2%E0%B8%B2%E0%B8%A5%E0%B8%B1%E0%B8%A2%E0%B9%81%E0%B8%A1%E0%B9%88%E0%B9%82%E0%B8%88%E0%B9%89&ll=18.89215400,99.01507900"
Cafe Amazon สาขา MAYA Lifestyle Shopping Center,เชียงใหม่,"https://maps.apple.com/?q=Cafe%20Amazon%20%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2%20MAYA%20Lifestyle%20Shopping%20Center&ll=18.80244480,98.96726870"
พืชสวนโลก (สวนราชพฤกษ์),เชียงใหม่,"https://maps.apple.com/?q=%E0%B8%9E%E0%B8%B7%E0%B8%8A%E0%B8%AA%E0%B8%A7%E0%B8%99%E0%B9%82%E0%B8%A5%E0%B8%81%20%28%E0%B8%AA%E0%B8%A7%E0%B8%99%E0%B8%A3%E0%B8%B2%E0%B8%8A%E0%B8%9E%E0%B8%A4%E0%B8%81%E0%B8%A9%E0%B9%8C%29&ll=18.74868429,98.92523289"
Cafe Amazon สาขา AICA@Chiang Mai,เชียงใหม่,"https://maps.apple.com/?q=Cafe%20Amazon%20%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2%20AICA%40Chiang%20Mai&ll=18.79718200,98.97567000"
Cafe Amazon สาขา มหาวิทยาลัยราชภัฏเชียงใหม่,เชียงใหม่,"https://maps.apple.com/?q=Cafe%20Amazon%20%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2%20%E0%B8%A1%E0%B8%AB%E0%B8%B2%E0%B8%A7%E0%B8%B4%E0%B8%97%E0%B8%A2%E0%B8%B2%E0%B8%A5%E0%B8%B1%E0%B8%A2%E0%B8%A3%E0%B8%B2%E0%B8%8A%E0%B8%A0%E0%B8%B1%E0%B8%8F%E0%B9%80%E0%B8%8A%E0%B8%B5%E0%B8%A2%E0%B8%87%E0%B9%83%E0%B8%AB%E0%B8%A1%E0%B9%88&ll=18.80674300,98.98741700"
Cafe Amazon สาขา สน.สารภี 2,เชียงใหม่,"https://maps.apple.com/?q=Cafe%20Amazon%20%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2%20%E0%B8%AA%E0%B8%99.%E0%B8%AA%E0%B8%B2%E0%B8%A3%E0%B8%A0%E0%B8%B5%202&ll=18.74777700,99.03451900"
Cafe Amazon สาขา สน.ปตท.หายยา,เชียงใหม่,"https://maps.apple.com/?q=Cafe%20Amazon%20%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2%20%E0%B8%AA%E0%B8%99.%E0%B8%9B%E0%B8%95%E0%B8%97.%E0%B8%AB%E0%B8%B2%E0%B8%A2%E0%B8%A2%E0%B8%B2&ll=18.76840490,98.98384030"
