Brand,Project,Location,Floor,Type,Time,Map,,,,,,,,,
Café Amazon,Union Mall Shopping Center,Bangkok,,,,"https://maps.apple.com/?q=%E0%B8%A8%E0%B8%B9%E0%B8%99%E0%B8%A2%E0%B9%8C%E0%B8%81%E0%B8%B2%E0%B8%A3%E0%B8%84%E0%B9%89%E0%B8%B2%20%E0%B8%A 2%E0%B8%B9%E0%B9%80%E0%B8%99%E0%B8%B5%E0%B9%88%E0%B8%A2%E0%B8%99%E0% B8%A1%E0%B8%AD%E0%B8%A5%E0%B8%A5%E0%B9%8C&ll=13.81343618,100.56217432",,,,,,,,,
Café Amazon,"Unique Point Co., Ltd.",Pathum Thani,,,,"https://maps.apple.com/?q=%E0%B8%9A%E0%B8%A3%E0%B8%B4%E0%B8%A9%E0%B8%B1%E0%B8%97%20%E0%B8%A2%E0%B8%B9%E0%B8%99%E0%B8%B5%E0%B8%84%20%E0%B8%9E%E0%B8%AD%E0%B8%A2%E0%B8%97%E0%B9%8C%20%E0%B8%88%E0%B8%B3%E0%B8%81%E0%B8%B1%E0%B8%94&ll=14.03311300,100.76463200",,,,,,,,,
Café Amazon,University of the Thai Chamber of Commerce,Bangkok,,,,"https://maps.apple.com/?q=%E0%B8%A1%E0%B8%AB%E0%B8%B2%E0%B8%A7%E0%B8%B4%E0%B8%97%E0%B8%A2%E0%B8%B2%E0%B8%A5%E0%B8%B1%E0%B8%A2%E0%B8%AB%E0%B8%AD%E0%B8%81%E0%B8%B2%E0%B8%A3%E0%B8%84%E0%B9%89%E0%B8%B2%E0%B9%84%E0%B8%97%E0%B8%A2&ll=13.77893700,100.56002700",,,,,,,,,
Café Amazon,UnivResidence Building,Bangkok,,,,"https://maps.apple.com/?q=%E0%B8%95%E0%B8%B6%E0%B8%81UnivResidence&ll=13.73729200,100.62656400",,,,,,,,,
Café Amazon,"Unrat Service Co., Ltd.",Bangkok,,,,"https://maps.apple.com/?q=%E0%B8%AA%E0%B8%99.%E0%B8%9A%E0%B8%88.%E0%B8%AD%E0%B8%B8%E0%B8%99%E0%B8%A3%E0%B8%B1%E0%B8%95%E0%B8%99%E0%B9%8C%E0%B8%9A%E0%B8%A3%E0%B8%B4%E0%B8%81%E0%B8%B2%E0%B8%A3&ll=13.65768063,100.64299440",,,,,,,,,
Café Amazon,"Up & Ek 2019 Co., Ltd.",Suphan Buri,,,,"https://maps.apple.com/?q=%E0%B8%AA%E0%B8%99.%E0%B8%AB%E0%B8%88%E0%B8%81.%E0%B8%AD%E0%B8%B1%E0%B9%8A%E0%B8%9E%20%E0%B9%81%E0%B8%AD%E0%B8%99%E0%B8%94%E0%B9%8C%20%E0%B8%AD%E0%B8%B4%E0%B9%8A%E0%B8%81%202019&ll=14.46519900,100.17529500",,,,,,,,,
Café Amazon,Up 2 You,Surat Thani,,,,"https://maps.apple.com/?q=Up%202%20You&ll=9.12287000,99.32685200",,,,,,,,,
Café Amazon,"Up and Ek Co., Ltd.",Suphan Buri,,,,"https://maps.apple.com/?q=%E0%B8%AA%E0%B8%99.%E0%B8%AB%E0%B8%88%E0%B8%81.%E0%B8%AD%E0%B8%B1%E0%B9%8A%E0%B8%9E%20%E0%B9%81%E0%B8%AD%E0%B8%99%E0%B8%94%E0%B9%8C%20%E0%B8%AD%E0%B8%B4%E0%B9%8A%E0%B8%81&ll=14.46266340,100.17382700",,,,,,,,,
Café Amazon,"Uptown Energy Co., Ltd., Khong Chiam",Ubon Ratchathani,,,,"https://maps.apple.com/?q=%E0%B8%AA%E0%B8%99.%20%E0%B8%9A%E0%B8%88.%20%E0%B8%AD%E0%B8%B1%E0%B8%9E%E0%B8%97%E0%B8%B2%E0%B8%A7%E0%B8%99%E0%B9%8C%20%E0%B9%80%E0%B8%AD% E0%B9%80%E0%B8%99%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B8%88%E0%B8%B5%20%E0%B9%82%E0%B8%8 2%E0%B8%87%E0%B9%80%E0%B8%88%E0%B8%B5%E0%B8%A2%E0%B8%A1&ll=15.31470000,105.49230000",,,,,,,,,
Café Amazon,"Urban Station Co., Ltd. Service Station",Bangkok,,,,"https://maps.apple.com/?q=%E0%B8%AA%E0%B8%96%E0%B8%B2%E0%B8%99%E0%B8%B5%E0%B8%9A%E0%B8%A3%E0%B8%B4%E0%B8%81%E0%B8%B2%E0%B8%A3%20%E0%B8%9A%E0%B8%88.%E0 %B9%80%E0%B8%AD%E0%B8%AD%E0%B9%80%E0%B8%9A%E0%B8%B4%E0%B8%99%E0%B8%AA%E0%B9 %80%E0%B8%95%E0%B8%8A%E0%B8%B1%E0%B9%88%E0%B8%99&ll=13.79747800,100.83239100",,,,,,,,,
Café Amazon,Uthai Thani Hospital,Uthai Thani,,,,"https://maps.apple.com/?q=%E0%B9%82%E0%B8%A3%E0%B8%87%E0%B8%9E%E0%B8%A2%E0%B8%B2%E0%B8%9A%E0%B8%B2%E0%B8%A5%E0%B8%AD%E0%B8%B8%E0%B8%97%E0%B8%B1%E0%B8%A2%E0%B8%98%E0%B8%B2%E0%B8%99%E0%B8%B5&ll=15.38039500,100.01993800",,,,,,,,,
Café Amazon,Uthai Thani Municipality Market,Uthai Thani,,,,"https://maps.apple.com/?q=%E0%B8%95%E0%B8%A5%E0%B8%B2%E0%B8%94%E0%B9%80%E0%B8%97%E0%B8%A8%E0%B8%9A%E0%B8%B2%E0%B8%A5%E0%B9%80%E0%B8%A1% E0%B8%B7%E0%B8%AD%E0%B8%87%E0%B8%AD%E0%B8%B8%E0%B8%97%E0%B8%B1%E0%B 8%A2%E0%B8%98%E0%B8%B2%E0%B8%99%E0%B8%B5&ll=15.38265100,100.02846400",,,,,,,,,
Café Amazon,Uthai-Khung Lan Intersection,Ayutthaya,,,,"https://maps.apple.com/?q=%E0%B8%AA%E0%B8%B5%E0%B9%88%E0%B9%81%E0%B8%A2%E0%B8%81%E0%B8%AD%E0%B8%B8%E0%B8%97%E0%B8%B1%E0%B8%A2-%E0%B8%84%E0%B8%B8%E0%B9%89%E0%B8%87%E0%B8%A5%E0%B8%B2%E0%B8%99&ll=14.30157900,100.63303800",,,,,,,,,
Café Amazon,"Uthaikul Petroleum Co., Ltd.",Saraburi,,,,"https://maps.apple.com/?q=%E0%B8%9A%E0%B8%88%E0%B8%81.%E0%B8%AD%E0%B8%B8%E0%B8%97%E0%B8%B1%E0%B8%A2%E0%B8%81%E0%B8%B8%E0%B8%A5%E0%B8%9B%E0%B8%B4%E0%B9%82%E0%B8%95%E0%B8%A3%E0%B9%80%E0%B8%A5%E0%B8%B5%E0%B8%A2%E0%B8%A1&ll=14.40178100,100.91497300",,,,,,,,,
Café Amazon,Uthong Hotel,Phitsanulok,,,,"https://maps.apple.com/?q=%E0%B9%82%E0%B8%A3%E0%B8%87%E0%B9%81%E0%B8%A3%E0%B8%A1%E0%B8%AD%E0%B8%B9%E0%B9%88%E0%B8%97%E0%B8%AD%E0%B8%87&ll=16.81789400,100.27139000",,,,,,,,,
Café Amazon,Uthumphon Night Market,Si Sa Ket,,,,"https://maps.apple.com/?q=%E0%B8%95%E0%B8%A5%E0%B8%B2%E0%B8%94%E0%B9%82%E0%B8%95%E0%B9%89%E0%B8%A3%E0%B8%B8%E0%B9%88%E0%B8%87%E0%B8%AD%E0%B8%B8%E0%B8%97%E0%B8%B8%E0%B8%A1%E0%B8%9E%E0%B8%A3&ll=15.10769900,104.14177300",,,,,,,,,
Café Amazon,"Uthumporn Petroleum Co., Ltd.",Si Sa Ket,,,,"https://maps.apple.com/?q=%E0%B8%AB%E0%B8%88%E0%B8%81.%E0%B8%9B%E0%B8%B4%E0%B9%82%E0%B8%95%E0%B8%A3%E0%B9%80%E0%B8%A5%E0%B8%B5%E0%B8%A2%E0%B8%A1%E0%B8%AD%E0%B8%B8%E0%B8%97%E0%B8%B8%E0%B8%A1%E0%B8%9E%E0%B8%A3&ll=15.12712400,104.14412200",,,,,,,,,
Café Amazon,Uttaradit Hospital,Uttaradit,,,,"https://maps.apple.com/?q=%E0%B9%82%E0%B8%A3%E0%B8%87%E0%B8%9E%E0%B8%A2%E0%B8%B2%E0%B8%9A%E0%B8%B2%E0%B8%A5%E0%B8%AD%E0%B8%B8%E0%B8%95%E0%B8%A3%E0%B8%94%E0%B8%B4%E0%B8%95%E0%B8%96%E0%B9%8C&ll=17.61915250,100.08720000",,,,,,,,,
Café Amazon,"Uttaradit Oil Co., Ltd.",Uttaradit,,,,"https://maps.apple.com/?q=%E0%B8%AB%E0%B8%88%E0%B8%81.%E0%B8%AD%E0%B8%B8%E0%B8%95%E0%B8%A3%E0%B8%94%E0%B8%B4%E0%B8%95%E0%B8%96%E0%B9%8C%E0%B8%AD%E0%B8%AD%E0%B8%A2%E0%B8%A5%E0%B9%8C&ll=17.60435500,100.12429100",,,,,,,,,
Café Amazon,"Uttaradit Phueamphunsap Petroleum Co., Ltd.",Uttaradit,,,,"https://maps.apple.com/?q=%E0%B8%AA%E0%B8%99.%E0%B8%AB%E0%B8%88%E0%B8%81.%E0%B8%AD%E0%B8%B8%E0%B8%95%E0%B8%A3%E0%B8%94%E0%B8%B4%E0%B8%95%E0%B8%96%E0%B9%8C%E0%B9%80%E0%B8%9E%E0%B8%B4%E0%B9%88%E0%B8%A1 %E0%B8%9E%E0%B8%B9%E0%B8%99%E0%B8%97%E0%B8%A3%E0%B8%B1%E0%B8%9E%E0%B8%A2%E0%B9%8C%E0%B8%9B%E0%B8%B4 %E0%B9%82%E0%B8%95%E0%B8%A3%E0%B9%80%E0%B8%A5%E0%B8%B5%E0%B8%A2%E0%B8%A1&ll=17.58149000,100.10732000",,,,,,,,,
Café Amazon,Uttaradit Rajabhat University,Uttaradit,,,,"https://maps.apple.com/?q=%E0%B8%A1%E0%B8%AB%E0%B8%B2%E0%B8%A7%E0%B8%B4%E0%B8%97%E0%B8%A2%E0%B8%B2%E0%B8%A5%E0%B8%B1%E0%B8%A2%E0%B8%A3%E0%B8%B2% E0%B8%8A%E0%B8%A0%E0%B8%B1%E0%B8%8F%E0%B8%AD%E0%B8%B8%E0%B8%95%E0%B8%A3% E0%B8%94%E0%B8%B4%E0%B8%95%E0%B8%96%E0%B9%8C&ll=17.63582300,100.09258300",,,,,,,,,
Café Amazon,"Uttaradit Traiphaisan Petroleum Co., Ltd. Service Station",Uttaradit,,,,"https://maps.apple.com/?q=%E0%B8%AA%E0%B8%96%E0%B8%B2%E0%B8%99%E0%B8%B5%E0%B8%9A%E0%B8%A3%E0%B8%B4%E0%B8%81%E0%B8%B2%E0%B8%A3%20%E0%B8%9A%E0%B8%88.%E0%B8%AD%E0%B8%B8%E0%B8%95%E0%B8%A3%E0%B8%94%E0%B8%B4%E0%B8%95%E0%B8%96%E0 %B9%8C%E0%B8%97%E0%B8%A3%E0%B8%B1%E0%B8%9E%E0%B8%A2%E0%B9%8C%E0%B9%84%E0%B8%9E%E0%B8%A8%E0%B8%B2%E0%B8%A5%E0%B8 %9B%E0%B8%B4%E0%B9%82%E0%B8%95%E0%B8%A3%E0%B9%80%E0%B8%A5%E0%B8%B5%E0%B8%A2%E0%B8%A1&ll=17.29330000,100.06630000",,,,,,,,,
Café Amazon,V One Hotel,Nakhon Ratchasima,,,,"https://maps.apple.com/?q=%E0%B9%82%E0%B8%A3%E0%B8%87%E0%B9%81%E0%B8%A3%E0%B8%A1%E0%B8%A7%E0%B8%B5%E0%B8%A7%E0%B8%B1%E0%B8%99&ll=14.99177500,102.10435000",,,,,,,,,
Café Amazon,"V.N.T. 2006 Co., Ltd.",Khon Kaen,,,,"https://maps.apple.com/?q=%E0%B8%AB%E0%B8%88%E0%B8%81.%E0%B8%A7%E0%B8%B5.%E0%B9%80%E0%B8%AD%E0%B9%87%E0%B8%99.%E0%B8%97%E0%B8%B5%202549&ll=16.67188640,102.80529060",,,,,,,,,
Café Amazon,"V.T. Group Co., Ltd. (2013)",Saraburi,,,,"https://maps.apple.com/?q=%E0%B8%9A%E0%B8%88.%E0%B8%A7%E0%B8%B5%20%E0%B8%97%E0%B8%B5%20%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B9%8A%E0%B8%9B%282013%29&ll=14.71102800,100.82997400",,,,,,,,,
Café Amazon,"V.T. Group Co., Ltd. (2013)",Saraburi,,,,"https://maps.apple.com/?q=%E0%B8%9A%E0%B8%88.%E0%B8%A7%E0%B8%B5%20%E0%B8%97%E0%B8%B5%20%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B9%8A%E0%B8%9B%282013%29&ll=14.71287600,100.82344000",,,,,,,,,
Café Amazon,"V.T. Group Co., Ltd. (2013)",Saraburi,,,,"https://maps.apple.com/?q=%E0%B8%AA%E0%B8%99.%E0%B8%9A%E0%B8%88.%E0%B8%A7%E0%B8%B5%20%E0%B8%97%E0%B8%B5%20%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B9%8A%E0%B8%9B%20%282013%29&ll=14.65027200,100.82009100",,,,,,,,,
Café Amazon,Vachira Phuket Hospital,Phuket,,,,"https://maps.apple.com/?q=%E0%B9%82%E0%B8%A3%E0%B8%87%E0%B8%9E%E0%B8%A2%E0%B8%B2%E0%B8%9A%E0%B8%B2%E0%B8%A5%E0%B8%A7%E0%B8%8A%E0%B8%B4%E0%B8%A3%E0%B8%B0%E0%B8%A0%E0%B8%B9%E0%B9%80%E0%B8%81%E0%B9%87%E0%B8%95&ll=7.89836900,98.38338400",,,,,,,,,
Café Amazon,"Vachira Phuket Hospital, Point 2 (Andaman Building)",Phuket,,,,"https://maps.apple.com/?q=%E0%B9%82%E0%B8%A3%E0%B8%87%E0%B8%9E%E0%B8%A2%E0%B8%B2%E0%B8%9A%E0%B8%B2%E0%B8%A5%E0%B8%A7%E0%B8%8A%E0%B8%B4%E0%B8%A3%E0%B8%B0%E0%B8%A0%E0%B8%B9%E0%B9%80%E0%B8 %81%E0%B9%87%E0%B8%95%20%E0%B8%88%E0%B8%B8%E0%B8%942%20%28%E0%B8%95%E0%B8%B6%E0%B8%81%E0%B8%A D%E0%B8%B1%E0%B8%99%E0%B8%94%E0%B8%B2%E0%B8%A1%E0%B8%B1%E0%B8%99%29&ll=7.89700500,98.38352400",,,,,,,,,
Café Amazon,Vajira Hospital,Bangkok,,,,"https://maps.apple.com/?q=%E0%B9%82%E0%B8%A3%E0%B8%87%E0%B8%9E%E0%B8%A2%E0%B8%B2%E0%B8%9A%E0%B8%B2%E0%B8%A5%E0%B8%A7%E0%B8%8A%E0%B8%B4%E0%B8%A3%E0%B8%9E%E0%B8%A2%E0%B8%B2%E0%B8%9A%E0%B8%B2%E0%B8%A5&ll=13.78042800,100.50854800",,,,,,,,,
Café Amazon,Valaya Alongkorn Rajabhat University,Pathum Thani,,,,"https://maps.apple.com/?q=%E0%B8%A1%E0%B8%AB%E0%B8%B2%E0%B8%A7%E0%B8%B4%E0%B8%97%E0%B8%A2%E0%B8%B2%E0%B8%A5%E0%B8%B1%E0%B8%A2%E0%B8%A3%E0%B8%B2%E0%B8%8A% E0%B8%A0%E0%B8%B1%E0%B8%8F%E0%B8%A7%E0%B9%84%E0%B8%A5%E0%B8%A2%E0%B8%AD%E0%B 8%A5%E0%B8%87%E0%B8%81%E0%B8%A3%E0%B8%93%E0%B9%8C&ll=14.13449200,100.61460800",,,,,,,,,
Café Amazon,"Vanakarn Co., Ltd.",Lampang,,,,"https://maps.apple.com/?q=%E0%B8%AB%E0%B8%88%E0%B8%81.%E0%B8%A7%E0%B8%99%E0%B8%B2%E0%B8%81%E0%B8%B2%E0%B8%A3&ll=18.28300300,99.48944300",,,,,,,,,
Café Amazon,"Vanich Oil Co., Ltd. Service Station",Krabi,,,,"https://maps.apple.com/?q=%E0%B8%AA%E0%B8%96%E0%B8%B2%E0%B8%99%E0%B8%B5%E0%B8%9A%E0%B8%A3%E0%B8%B4%E0%B8%81%E0%B8%B2%E0%B8%A3%20%E0%B 8%9A%E0%B8%88.%E0%B8%A7%E0%B8%B2%E0%B8%99%E0%B8%B4%E0%B8%8A%20%E0% B8%AD%E0%B8%AD%E0%B8%A2%E0%B8%A5%E0%B9%8C&ll=8.51863400,98.70108200",,,,,,,,,
Café Amazon,"Vanich Station Co., Ltd. Service Station",Bangkok,,,,"https://maps.apple.com/?q=%E0%B8%AA%E0%B8%96%E0%B8%B2%E0%B8%99%E0%B8%B5%E0%B8%9A%E0%B8%A3%E0%B8%B4%E0%B8%81%E0%B8%B2%E0%B8%A3%20%E0%B8%9A% E0%B8%88.%E0%B8%A7%E0%B8%93%E0%B8%B4%E0%B8%8A%20%E0%B8%AA%E0%B9%80%E0 %B8%95%E0%B8%8A%E0%B8%B1%E0%B9%88%E0%B8%99&ll=13.65103780,100.44285800",,,,,,,,,
Café Amazon,"Vcorp Co., Ltd. Police Station",Nakhon Si Thammarat,,,,"https://maps.apple.com/?q=%E0%B8%AA%E0%B8%99.%E0%B8%9A%E0%B8%88%E0%B8%81.%E0%B8%A7%E0%B8%B5%E0%B8%84%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B8%9B&ll=8.15550000,99.69640000",,,,,,,,,
Café Amazon,"Veerachai Lomsak Service Co., Ltd. Service Station",Phetchabun,,,,"https://maps.apple.com/?q=%E0%B8%AA%E0%B8%96%E0%B8%B2%E0%B8%99%E0%B8%B5%E0%B8%9A%E0%B8%A3%E0%B8%B4%E0%B8%81%E0%B8%B2%E0%B8%A3%20%E0%B8%AB%E0%B8%88%E0%B8%81.%E0%B8%A7%E0%B8%B5%E0%B8%A3%E0 %B8%8A%E0%B8%B1%E0%B8%A2%E0%B8%AB%E0%B8%A5%E0%B9%88%E0%B8%A1%E0%B8%AA%E0%B8%B1%E0%B8%81%E0%B9 %80%E0%B8%8B%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B8%A7%E0%B8%B4%E0%B8%AA&ll=16.50000000,101.15710000",,,,,,,,,
Café Amazon,Vegetable garden 6 next to Soi Transport Taling Chan,Bangkok,,,,"https://maps.apple.com/?q=%E0%B8%AA%E0%B8%A7%E0%B8%99%E0%B8%9C%E0%B8%B1%E0%B8%81%206%20%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%87%E0%B8%8B%E0%B8%AD%E0%B8 %A2%E0%B8%82%E0%B8%99%E0%B8%AA%E0%B9%88%E0%B8%87%E0%B8%95%E0%B8%A5%E0%B8%B 4%E0%B9%88%E0%B8%87%E0%B8%8A%E0%B8%B1%E0%B8%99&ll=13.79458830,100.45616870",,,,,,,,,
Café Amazon,Vegetable garden community,Bangkok,,,,"https://maps.apple.com/?q=%E0%B8%8A%E0%B8%B8%E0%B8%A1%E0%B8%8A%E0%B8%99%E0%B8%AA%E0%B8%A7%E0%B8%99%E0%B8%9C%E0%B8%B1%E0%B8%81&ll=13.79767900,100.43933700",,,,,,,,,
Café Amazon,Vejthani Hospital,Bangkok,,,,"https://maps.apple.com/?q=%E0%B9%82%E0%B8%A3%E0%B8%87%E0%B8%9E%E0%B8%A2%E0%B8%B2%E0%B8%9A%E0%B8%B2%E0%B8%A5%E0%B9%80%E0%B8%A7%E0%B8%8A%E0%B8%98%E0%B8%B2%E0%B8%99%E0%B8%B5&ll=13.77195900,100.63688800",,,,,,,,,
Café Amazon,"Versailles Village Community, Sam Phrao Intersection",Udon Thani,,,,"https://maps.apple.com/?q=%E0%B8%8A%E0%B8%B8%E0%B8%A1%E0%B8%8A%E0%B8%99%E0%B8%AB%E0%B8%A1%E0%B8%B9%E0%B9%88%E0%B8%9A%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B9%81%E0%B8%A7%E0%B8%A3%E0%B9%8C%E0%B8%8B%E 0%B8%B2%E0%B8%A2%E0%B8%99%E0%B9%8C%20%E0%B8%AA%E0%B8%B5%E0%B9%88%E0%B9%81%E0%B8%A2%E0%B8%81%E0% B8%AA%E0%B8%B2%E0%B8%A1%E0%B8%9E%E0%B8%A3%E0%B9%89%E0%B8%B2%E0%B8%A7&ll=17.42655740,102.80956640",,,,,,,,,
Café Amazon,Veterans Hospital,Bangkok,,,,"https://maps.apple.com/?q=%E0%B9%82%E0%B8%A3%E0%B8%87%E0%B8%9E%E0%B8%A2%E0%B8%B2%E0%B8%9A%E0%B8%B2%E0%B8%A5%E0%B8%97%E0%B8%AB%E0%B8%B2%E0%B8%A3%E0%B8%9C%E0%B9%88%E0%B8%B2%E0%B8%99%E0%B8%A8%E0%B8%B6%E0%B8%81&ll=13.77228290,100.55154100",,,,,,,,,
Café Amazon,Veterans Organization Welfare Building,Bangkok,,,,"https://maps.apple.com/?q=%E0%B8%AD%E0%B8%B2%E0%B8%84%E0%B8%B2%E0%B8%A3%E0%B8%AA%E0%B8%A7%E0%B8%B1%E0%B8%AA%E0%B8%94%E0%B8%B4%E0%B8%81%E0%B8%B2%E0%B8%A3%E0%B8%AD%E0%B8%87%E0%B8%84%E0%B9%8C%E0%B8%81%E0%B8%B2%E0%B 8%A3%E0%B8%AA%E0%B8%87%E0%B9%80%E0%B8%84%E0%B8%A3%E0%B8%B2%E0%B8%B0%E0%B8%AB%E0%B9%8C%E0%B8%97%E0%B8%AB%E0 %B8%B2%E0%B8%A3%E0%B8%9C%E0%B9%88%E0%B8%B2%E0%B8%99%E0%B8%A8%E0%B8%B6%E0%B8%81&ll=13.78765210,100.53278030",,,,,,,,,
Café Amazon,Vibharam Phatthanakan Hospital,Bangkok,,,,"https://maps.apple.com/?q=%E0%B9%82%E0%B8%A3%E0%B8%87%E0%B8%9E%E0%B8%A2%E0%B8%B2%E0%B8%9A%E0%B8%B2%E0%B8%A5%E0%B8%A7%E0%B8%B4%E0%B8%A0% E0%B8%B2%E0%B8%A3%E0%B8%B2%E0%B8%A1%E0%B8%9E%E0%B8%B1%E0%B8%92%E0%B 8%99%E0%B8%B2%E0%B8%81%E0%B8%B2%E0%B8%A3&ll=13.73464300,100.64646200",,,,,,,,,
Café Amazon,Vichaiyut Hospital International Om Noi,Samut Sakhon,,,,"https://maps.apple.com/?q=%E0%B9%82%E0%B8%A3%E0%B8%87%E0%B8%9E%E0%B8%A2%E0%B8%B2%E0%B8%9A%E0%B8%B2%E0%B8%A5%E0%B8%A7%E0%B8%B4%E0%B8%8A%E0%B8%B1%E0%B8%A2%E0%B9%80%E0%B8%A7%E0%B8%8A%20%E0%B8%AD%E0%B8%B4%E0%B8%99%E0%B9%80% E0%B8%95%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B9%80%E0%B8%99%E0%B8%8A%E0%B8%B1%E0%B9%88%E0%B8%99%E0%B9%81%E0%B8%99%E 0%B8%A5%20%E0%B8%AD%E0%B9%89%E0%B8%AD%E0%B8%A1%E0%B8%99%E0%B9%89%E0%B8%AD%E0%B8%A2&ll=13.71142000,100.29088000",,,,,,,,,
Café Amazon,"Vichitra Petroleum Co., Ltd. Service Station",Surat Thani,,,,"https://maps.apple.com/?q=%E0%B8%AA%E0%B8%96%E0%B8%B2%E0%B8%99%E0%B8%B5%E0%B8%9A%E0%B8%A3%E0%B8%B4%E0%B8%81%E0%B8%B2%E0%B8%A3%20%E0%B8%AB%E0%B8%88%E0%B8%81.%E0%B8% A7%E0%B8%B4%E0%B8%88%E0%B8%B4%E0%B8%95%E0%B8%A3%E0%B8%9B%E0%B8%B4%E0%B9%82%E0%B8% 95%E0%B8%A3%E0%B9%80%E0%B8%A5%E0%B8%B5%E0%B8%A2%E0%B8%A1&ll=9.13500040,99.33332130",,,,,,,,,
Café Amazon,Victoria Garden Project,Bangkok,,,,"https://maps.apple.com/?q=%E0%B9%82%E0%B8%84%E0%B8%A3%E0%B8%87%E0%B8%81%E0%B8%B2%E0%B8%A3%20Victoria%20Garden&ll=13.70671300,100.37493500",,,,,,,,,
Café Amazon,Victory Grand,Bangkok,,,,"https://maps.apple.com/?q=Victory%20Grand&ll=13.76461100,100.53931500",,,,,,,,,
Café Amazon,Vidapa Park,Nonthaburi,,,,"https://maps.apple.com/?q=%E0%B8%A7%E0%B8%B4%E0%B8%94%E0%B8%B2%E0%B8%A0%E0%B8%B2%20%E0%B8%9B%E0%B8%B2%E0%B8%A3%E0%B9%8C%E0%B8%84&ll=13.91722400,100.39726100",,,,,,,,,
Café Amazon,VP Park Srinakarin,Bangkok,,,,"https://maps.apple.com/?q=VP%20Park%20%E0%B8%A8%E0%B8%A3%E0%B8%B5%E0%B8%99%E0%B8%84%E0%B8%A3%E0%B8%B4%E0%B8%99%E0%B8%97%E0%B8%A3%E0%B9%8C&ll=13.75536430,100.64574380",,,,,,,,,
Café Amazon,"VPQ Petroleum Co., Ltd.",Nakhon Pathom,,,,"https://maps.apple.com/?q=%E0%B8%AA%E0%B8%99.%E0%B8%9A%E0%B8%88%E0%B8%81.%E0%B8%A7%E0%B8%B5%E0%B8%9E%E0%B8%B5%E0%B8%84%E0%B8%B4%E0%B8%A7%20%E0%B8%9B%E0%B8%B4%E0%B9%82%E0%B8%95%E0%B8%A3%E0%B9%80%E0%B8%A5%E0%B8%B5%E0%B8%A2%E0%B8%A1&ll=13.80490700,100.27944900",,,,,,,,,
Café Amazon,VPQ PLACE Phutthamonthon Sai 1,Bangkok,,,,"https://maps.apple.com/?q=VPQ%20PLACE%20%E0%B8%9E%E0%B8%B8%E0%B8%97%E0%B8%98%E0%B8%A1%E0%B8%93%E0%B8%91%E0%B8%A5%E0%B8%AA%E0%B8%B2%E0%B8%A2%201&ll=13.71985936,100.42765100",,,,,,,,,
Café Amazon,"VR Petroleum Co., Ltd., Wang Noi Police Station",Ayutthaya,,,,"https://maps.apple.com/?q=%E0%B8%AA%E0%B8%99.%E0%B8%AB%E0%B8%88%E0%B8%81.%E0%B8%A7%E0%B8%B5%E0%B8%AD%E0%B8%B2%E0%B8%A3%E0%B9%8C%20%E0%B8%9B%E0%B8%B4%E0%B9%82 %E0%B8%95%E0%B8%A3%E0%B9%80%E0%B8%A5%E0%B8%B5%E0%B8%A2%E0%B8%A1%20%E0%B8%A7%E0 %B8%B1%E0%B8%87%E0%B8%99%E0%B9%89%E0%B8%AD%E0%B8%A2&ll=14.29332100,100.82168500",,,,,,,,,
Café Amazon,VR Petroleum Rojana Service Station,Ayutthaya,,,,"https://maps.apple.com/?q=%E0%B8%AA%E0%B8%96%E0%B8%B2%E0%B8%99%E0%B8%B5%E0%B8%9A%E0%B8%A3%E0%B8%B4%E0%B8%81%E0%B8%B2%E0%B8%A3%20%E0%B8%9A%E0%B8%88.%E0%B8%A7%E0%B8%B5%E0%B8%AD%E0%B8%B2%E 0%B8%A3%E0%B9%8C%20%E0%B8%9B%E0%B8%B4%E0%B9%82%E0%B8%95%E0%B8%A3%E0%B9%80%E0%B8%A5%E0%B8%B5% E0%B8%A2%E0%B8%A1%20%E0%B9%82%E0%B8%A3%E0%B8%88%E0%B8%99%E0%B8%B0&ll=14.24789900,100.70342100",,,,,,,,,
Café Amazon,"VSS Petroleum Co., Ltd. Service Station",Kanchanaburi,,,,"https://maps.apple.com/?q=%E0%B8%AA%E0%B8%96%E0%B8%B2%E0%B8%99%E0%B8%B5%E0%B8%9A%E0%B8%A3%E0%B8%B4%E0%B8%81%E0%B8%B2%E0%B8%A3%20%E0%B8%9A%E0%B8%88.%E0%B8%A7%E0%B8%B5%E0% B9%80%E0%B8%AD%E0%B8%AA%E0%B9%80%E0%B8%AD%E0%B8%AA%20%E0%B8%9B%E0%B8%B4%E0%B9%82%E0%B 8%95%E0%B8%A3%E0%B9%80%E0%B8%A5%E0%B8%B5%E0%B8%A2%E0%B8%A1&ll=14.24746230,99.81019680",,,,,,,,,
